"date","Alabama_state","Alaska_state","Arizona_state","Arkansas_state","California_state","Colorado_state","Connecticut_state","Delaware_state","District of Columbia_state","Florida_state","Georgia_state","Hawaii_state","Idaho_state","Illinois_state","Indiana_state","Iowa_state","Kansas_state","Kentucky_state","Louisiana_state","Maine_state","Maryland_state","Massachusetts_state","Michigan_state","Minnesota_state","Mississippi_state","Missouri_state","Montana_state","Nebraska_state","Nevada_state","New Hampshire_state","New Jersey_state","New Mexico_state","New York_state","North Carolina_state","North Dakota_state","Ohio_state","Oklahoma_state","Oregon_state","Pennsylvania_state","Puerto Rico_state","Rhode Island_state","South Carolina_state","South Dakota_state","Tennessee_state","Texas_state","USA_us","Utah_state","Vermont_state","Virgin Islands_state","Virginia_state","Washington_state","West Virginia_state","Wisconsin_state","Wyoming_state"
2010-03-22,"5785","2137","5719","3861","70840","4096","4610","992","929","20085","15006","2618","2641","16432","5970","5399","3746","5103","3797","1782","6408","7041","17589","6419","3342","9707","1561","1993","4694","1808","9273","1879","21447","14835","470","11429","4628","7919","23539","3818","1612","5416","440","6594","17567","472000","2112","1117","62","7571","11441","1717","15649","422"
2010-03-29,"6109","2196","5774","4262","72141","3850","4347","906","894","19452","14767","2101","2680","14560","6260","4910","3284","6029","4120","1979","6162","7270","15450","5822","2951","8628","1520","1930","4375","1721","10988","1886","22115","14162","437","11976","3358","10331","23041","3833","1808","4746","465","6644","21207","459000","2190","884","50","7260","11432","1531","15188","728"
2010-04-05,"5904","1555","6732","3745","69168","4468","4796","999","897","16806","14492","2317","3170","16810","6551","4652","2911","7292","3689","2164","6994","7448","17212","5898","2836","8955","1736","1707","5825","1821","14570","1329","21825","12323","361","13745","3445","9812","28355","3157","1245","5213","391","6017","18069","479000","2531","984","66","7192","13105","1444","15653","748"
2010-04-12,"6267","3886","8828","5922","92953","5222","5324","1839","924","24110","14219","2826","3810","17288","11148","3205","6512","5145","4661","1818","7633","7207","17342","6089","3422","10135","1935","1901","4975","1835","13703","2071","45701","14745","566","14874","3333","10809","28611","2394","2260","6855","471","9005","22645","479000","3100","1248","47","7290","14062","2163","18503","1299"
2010-04-19,"6142","3117","8021","4480","77573","5054","6092","1090","870","24532","15631","2266","3323","13709","9564","4811","3791","4731","3989","1819","6359","6400","15200","5326","2888","8773","2006","1779","4587","1764","9926","1905","24691","14716","435","11882","3200","6492","24099","5943","2144","6873","363","6457","20149","469000","3054","1421","83","7103","11236","2005","16198","752"
2010-04-26,"5641","3146","7026","4170","83991","4446","6438","851","872","21766","13434","2027","2674","13649","7936","4767","3302","6531","4982","1523","5859","10926","15918","5268","3052","8003","1524","1699","5071","2004","9368","1605","22090","12066","392","12803","3558","9609","22752","4182","2389","5066","381","6490","19628","449000","2671","1252","63","7095","11015","1953","13676","596"
2010-05-03,"4915","2670","6248","3697","65445","4074","5549","895","858","20475","12572","2113","2572","14260","6267","4522","2962","7546","4574","1845","6211","7298","14222","5325","2945","7971","1466","1508","4846","2161","8401","1630","26111","12140","384","12505","3339","9394","23525","3236","2150","5289","356","5882","19643","451000","2481","1041","53","6283","11300","1743","13511","941"
2010-05-10,"5584","2261","6337","3705","73796","4108","4037","1086","908","21598","14905","2238","2667","14911","6335","4636","3061","5353","4480","1603","6026","6969","17258","5960","3275","6940","1553","1839","4850","1554","10763","1681","22967","12698","647","12837","3186","8825","24080","4598","1792","4945","385","6196","20207","451000","2391","898","43","6884","12307","1805","13714","645"
2010-05-17,"5683","2283","6447","4554","71635","3887","4167","976","976","20118","15157","2162","2357","16065","6919","4180","3711","5008","4584","1532","6299","7330","14867","6140","4972","9309","1399","2013","4466","1434","9973","1706","21949","13476","557","12932","3313","7625","24739","3889","1591","5211","564","9237","19563","474000","2590","863","60","7421","10339","1610","13895","839"
2010-05-24,"5644","2241","6418","4125","70429","3878","4097","947","883","20379","13613","2550","2491","15102","6884","4705","4044","5149","4645","1495","6448","7423","12172","6197","4798","10498","1422","1960","4308","1455","10116","1824","23505","12900","630","12964","3995","8272","23142","4007","1897","5443","459","7429","20042","463000","2460","974","52","7237","10577","1791","14012","650"
2010-05-31,"6274","2294","7939","4456","72510","4143","4747","1008","922","23839","14771","2457","2884","16011","7287","5076","3863","5557","5166","1537","6037","7046","12103","5602","4582","9747","1622","1938","4684","1474","9423","1788","24227","13284","641","12567","3721","8947","22612","3938","1582","5208","509","8230","18979","458000","2388","844","47","6325","11175","1836","12384","642"
2010-06-07,"7103","1883","7588","4423","62124","4028","3465","1038","855","20171","14917","2279","2912","17582","7076","3161","3982","4986","5188","1377","5777","6275","12452","5717","4159","9377","1754","1801","4327","1367","9033","2738","22026","11765","595","14239","3477","8562","22007","4562","1348","5186","415","7966","18360","459000","2195","665","38","6490","11072","1622","14767","592"
2010-06-14,"6852","2060","7442","4375","79696","4187","4291","1329","930","25129","15572","2540","2893","20063","8140","3992","3386","5642","4902","1658","6304","6541","13310","6705","3637","9369","1811","1903","4820","1513","9559","1984","23662","13949","485","14508","3539","8375","27273","5520","1568","7116","439","7976","21331","467000","2518","698","78","6990","11793","1908","15391","653"
2010-06-21,"6172","1818","6897","3602","76067","3790","4582","1628","894","24550","13651","1818","2284","16352","6606","5483","3251","4243","4450","1754","7708","7292","14381","6454","3077","8997","1724","1638","4966","1472","11267","1681","20096","12615","344","13840","3179","7282","30733","4652","1845","5551","394","7715","20268","452000","2302","1113","69","6896","10636","1913","14543","545"
2010-06-28,"5303","1703","6574","3619","78292","3337","7142","1229","1263","27388","13232","1792","2069","15006","6436","4253","2962","6797","4456","1734","7641","11973","14514","5956","3248","8617","1378","1676","4540","2605","19218","1508","23569","12069","421","13425","3266","9749","27892","3805","2959","5163","362","6340","20490","464000","2137","1123","67","6958","11411","1582","13960","503"
2010-07-05,"7387","1582","7209","3965","80625","4275","5881","1161","1152","23801","11050","2657","2634","18040","7975","3444","3679","7504","4750","1704","7084","11283","18162","6200","3822","8633","1479","1814","4687","2052","25385","1650","31635","12053","415","16351","3321","9480","26845","3219","2451","6392","383","7627","19812","454000","2524","860","60","7185","11314","1341","13862","510"
2010-07-12,"8338","2308","8414","5478","72591","3818","6296","1237","1058","29369","17318","2655","2631","16713","17155","4629","5132","9378","4533","1372","7815","7940","23651","6037","3946","11278","1379","1860","5061","1624","14800","1714","49682","13608","874","15455","3209","8493","28240","4453","1702","6239","464","8214","21927","439000","2738","748","103","7425","11688","2045","20565","591"
2010-07-19,"9399","2211","7697","4729","92400","3805","5842","1144","1008","27231","19343","2221","2514","19896","12009","4435","3702","7821","5237","1458","7068","7654","19160","5936","4000","11464","1358","1665","4632","1529","12697","2054","30130","18120","429","14053","3348","8542","24850","4685","1561","11354","397","11280","21123","462000","2611","672","77","8114","10977","1976","13991","456"
2010-07-26,"6328","2218","6925","3853","73293","3824","4920","1002","1006","25371","13480","2064","2251","16427","10766","3460","3517","6762","4395","1462","6318","6829","13176","6224","3269","9803","1275","1624","4505","1545","9760","1692","22329","11721","467","13396","3316","6961","20691","4617","1462","6713","366","8742","19095","465000","2312","711","47","6821","10101","1696","12283","488"
2010-08-02,"5820","2044","6705","4065","72028","3685","5015","1037","977","21555","15218","2297","2326","14371","6389","3783","3045","5195","4109","1373","6358","6652","12281","5860","3583","8273","1218","1817","3934","1351","10884","1622","23488","11838","379","14584","3371","7783","22227","3410","1410","5995","351","6277","19358","476000","2772","668","63","6873","10480","1284","14184","475"
2010-08-09,"6352","1851","6657","4310","76421","4171","5573","999","1082","22754","16676","2172","2967","15521","9422","4157","3314","6032","4305","1356","6560","7378","13628","5986","4166","7989","1250","2037","4170","1490","10196","1548","24219","13733","471","14682","3573","9051","23853","2396","1475","5704","369","7169","20429","483000","2269","684","83","6742","11179","1954","12311","635"
2010-08-16,"7179","1783","6476","3993","71146","3671","5556","926","1025","21526","16628","2401","3186","14323","7189","3230","2995","4777","3987","1492","6282","6716","13742","5375","3651","7866","1192","1703","3622","1340","11039","1530","23430","12873","350","12988","3350","8619","21779","4586","1401","5999","360","6524","19271","486000","2296","673","62","7198","10550","1793","13270","565"
2010-08-23,"5862","2008","5909","3968","65163","3635","5024","917","1017","23432","15310","1830","2630","13976","6132","3527","2927","4435","4149","1671","6532","6958","12183","4908","3474","8062","1079","1700","4125","1394","10123","1464","23677","12352","299","11339","3349","7263","20979","4540","1412","5187","353","5989","18941","464000","2155","684","48","6525","10128","1833","11864","514"
2010-08-30,"5466","2046","6225","4627","61036","3706","4714","1139","922","25318","15041","2065","2485","11862","5663","2714","2394","4387","4120","1473","5982","6837","11584","4813","3433","7992","1226","1677","5177","1359","10439","1637","28568","11803","274","11721","3069","8091","21193","4026","1425","4822","308","5860","19683","467000","2016","626","115","6132","9823","1470","12038","513"
2010-09-06,"5954","2067","6288","3956","61371","3898","3912","985","974","19699","14884","2357","2545","11323","5735","2822","3092","4968","4083","1604","6080","7261","12575","5125","3372","8091","1611","1743","5540","1393","10624","1634","25661","11971","341","11626","3098","8130","22635","4110","1311","5302","352","6244","20492","452000","2261","634","63","5423","11013","1551","11519","560"
2010-09-13,"5436","1969","5169","3963","50617","3143","3350","785","805","22454","12418","1871","2527","11458","5212","3179","3323","4144","3661","1225","5602","6533","10854","5081","3068","7142","1343","1759","4050","1302","8886","1482","22254","11800","329","10609","2663","7454","19460","2805","1229","4521","342","4979","16674","444000","1833","684","160","5965","10118","1338","12322","441"
2010-09-20,"5554","2309","5526","3428","65770","3766","3762","970","853","20677","14374","2123","2433","17407","5448","3370","2966","4366","4018","1453","5950","6601","11404","5458","3076","8102","1377","1536","4341","1373","10750","1670","24557","13161","283","12106","3167","7496","20583","3323","1300","5213","322","7112","18526","459000","2090","662","162","6299","10503","1467","11273","525"
2010-09-27,"5407","2392","5695","3498","74730","3579","3872","932","853","21364","12060","1949","2168","15026","5489","3669","2655","4781","3680","1299","5803","6532","11347","4792","2840","7627","1459","1759","4127","1240","9319","1428","20854","11083","250","10760","2975","7769","19595","3625","1274","5328","345","5456","18445","459000","1986","651","113","6074","9435","1389","11229","544"
2010-10-04,"5262","2668","5704","3527","68599","4023","4451","1082","945","16007","13421","2136","2168","14280","6322","2852","3233","5025","3742","1389","6015","6888","11941","5467","3052","7889","1579","1598","4390","1284","11451","1612","21074","11217","271","11064","2920","7542","22464","3047","1332","5243","323","5831","18660","446000","2072","679","77","6405","10112","1282","11477","587"
2010-10-11,"6716","3894","7752","5738","76528","5369","4933","1515","1143","23236","15757","2119","3054","16945","8397","3222","3877","5321","3981","1659","8872","8080","14593","5841","3680","9554","1941","1757","5248","1416","12763","2076","29632","19687","355","14067","3208","8268","28146","3204","1772","6933","453","7343","23331","459000","3161","846","43","7733","12431","1875","12426","776"
2010-10-18,"6874","3293","6106","5380","62827","3898","3621","1123","893","23426","12397","2193","2921","13508","8517","3246","3356","5295","3794","1354","5850","6134","13071","6362","3146","9072","1722","1678","4469","1308","9655","1778","23250","13080","323","11275","3285","8234","22898","4319","1147","6762","360","6459","18946","444000","2408","754","73","6254","10975","1449","12720","778"
2010-10-25,"5787","2975","6042","5130","66582","4405","4282","1106","925","21811","13990","2037","2983","17218","7422","4203","3249","3596","3496","1908","6684","7607","14551","6044","3048","8480","1912","1728","4621","1477","10960","2015","23870","12317","371","11700","3032","8129","25154","3166","1504","8020","440","6260","19581","432000","2296","1060","119","6488","11511","1794","12704","699"
2010-11-01,"6860","3071","5826","4852","72969","4256","4179","1120","860","18361","13067","1870","3379","16221","9342","3671","3616","6497","3596","2040","6385","7251","14861","7044","3306","8297","2166","1802","3887","1398","11647","1728","23084","12972","762","13009","3027","10425","24257","3303","1482","5619","530","6237","19044","453000","2436","1089","49","7532","12928","1669","15348","870"
2010-11-08,"6822","3239","6128","5879","72806","4492","4648","1251","962","18603","15168","2112","3678","17121","7341","3634","3454","4998","3974","2345","6790","9434","17079","8222","3835","9383","2170","1974","4978","1641","13728","1637","25196","16249","620","14654","3225","11187","27262","3186","1728","6137","520","7933","20679","434000","2887","1383","68","7197","14679","1725","15720","896"
2010-11-15,"5825","2895","5341","4193","67762","4396","3690","1181","918","17351","12911","2089","3498","15914","9435","3187","3101","3637","4041","2123","6420","7676","18064","8073","2729","8212","2329","1923","4929","1493","11666","1628","24918","13564","658","13034","2848","9221","22768","2949","1717","5720","514","6194","18047","432000","2631","897","73","6345","13171","1530","13304","815"
2010-11-22,"6509","3028","5821","5252","72204","5023","4820","1343","914","19503","15828","1836","4285","19362","8274","4574","3409","7734","4293","2485","7035","8595","20152","9752","4051","9445","3079","2291","5299","1701","12454","1853","25878","14340","868","15808","3886","11312","26892","2224","1824","5871","705","7167","21046","407000","3020","1410","55","7168","14908","2197","15071","963"
2010-11-29,"4901","2283","3858","6407","63884","3895","3012","1098","740","12476","10005","1534","6095","16269","9941","7363","4294","5926","3205","1726","5935","8397","16848","9257","3660","8779","3236","2191","5011","1423","9810","1362","22576","10169","1444","16900","2398","11174","25676","2354","1921","3683","881","4983","12304","432000","2915","1796","58","5609","16168","1466","22616","1010"
2010-12-06,"9543","3144","6274","6511","77469","5307","6016","1691","1048","18813","25024","2391","4926","25553","10980","5217","4777","6181","5170","2771","7508","9555","21095","12001","4580","11698","3045","2761","6659","2035","14423","1933","39439","25445","1477","20536","3537","14897","40850","1745","1903","9211","1280","11600","24115","428000","3810","1378","68","10371","20698","3050","23200","1002"
2010-12-13,"6713","2574","5820","4213","78671","4713","5353","1306","886","18681","16362","1967","3719","24003","11126","6371","4169","7861","4231","2901","6945","10394","18869","8947","3493","10340","2253","2490","5455","1933","12311","1776","27084","15494","1137","19331","2895","9146","32535","2680","2228","7096","910","9165","19988","425000","3103","1160","102","8053","12769","3312","15945","797"
2010-12-20,"6885","2474","5677","4848","71015","4595","6249","1252","1086","20962","14427","1975","3699","20854","11144","6802","4716","9564","4262","2633","7603","10413","21956","8860","3989","12744","2102","2682","6189","1997","14546","1852","27212","15511","988","20786","4486","11172","30961","2894","2395","5856","788","7781","18494","424000","2965","1219","56","8391","14295","2010","16413","823"
2010-12-27,"7352","2151","4397","6401","86987","3675","6105","1609","962","16006","11338","2022","4940","19007","14040","9021","5764","11627","3411","2698","8527","13151","23344","7998","4400","14550","2086","2944","5548","2287","15804","2102","29241","18503","1033","20123","2847","10824","32419","2545","3619","6220","711","9488","14590","404000","3132","2113","33","8116","15221","2324","19522","832"
2011-01-03,"8920","1926","4904","7407","73293","3847","8593","1663","800","14139","23335","2718","4849","19100","14764","9234","4923","12239","3512","2521","8746","13656","33473","8913","3685","14241","2244","3087","4576","3155","18871","1558","37620","18050","908","22444","3338","13597","41423","2961","3446","7633","632","10445","15967","413000","3046","2173","16","11057","15874","1888","26758","736"
2011-01-10,"18218","4655","8426","7415","90829","7635","14629","2493","1485","21975","31830","2875","5117","30311","20075","6112","10316","11233","6503","3811","11664","14779","30372","10833","5248","20500","3493","3769","5691","2892","21451","2707","61983","34923","1793","24967","4460","14018","51412","2437","3159","14642","1038","18372","29795","434000","5139","1547","3","14983","19982","3290","24729","1485"
2011-01-17,"8668","3756","7098","6149","76520","5902","8084","1688","1266","28621","12401","2342","4782","20156","14467","5442","5775","8015","4999","3239","8707","9462","20908","7779","3520","14629","2287","3184","5933","1983","16872","2661","33269","18791","1075","18191","3653","11815","36553","2123","2428","7324","863","13796","22605","421000","4122","946","106","8876","13754","2941","18089","1073"
2011-01-24,"10277","2815","6364","5041","62745","4508","6986","1447","1002","23909","22736","2363","3477","16165","9071","4436","4339","6490","3934","2306","6911","8565","17600","7117","3024","12224","1792","2435","4478","1961","15175","1747","27656","24839","716","15065","3323","10245","28656","3423","2221","10623","650","13492","18281","446000","2741","838","56","9165","11971","2684","15103","762"
2011-01-31,"6149","2788","6276","4539","75019","4567","6050","1488","874","22017","17129","2046","3423","16716","8217","4829","3792","6465","3872","2381","7460","9575","15806","6580","3253","10091","1668","2232","5363","1948","12138","1599","28151","13298","601","14625","3656","8937","31975","4364","2010","9007","517","10542","18897","420000","2621","883","67","7603","11510","2382","16046","733"
2011-02-07,"6010","2400","5750","4409","73325","4683","6368","1516","1020","17475","15345","1985","3244","15003","6716","3768","3373","6718","2733","2000","7987","8548","18499","6132","2797","8832","1784","2193","4792","1596","13015","1424","26433","14520","597","14869","3387","9019","32450","4525","1891","6227","487","8007","15240","402000","2789","838","138","8069","11717","2538","14710","815"
2011-02-14,"6146","2238","5189","4470","70262","4444","5408","1220","859","17881","14935","2111","2822","13874","7747","3953","3377","7425","4158","1878","6002","9248","14293","6325","2737","11164","1647","2042","4242","1533","12777","1673","26553","13750","538","12696","4293","8636","27276","4088","2351","4906","457","6865","17411","425000","2260","704","33","6913","11385","2007","16505","693"
2011-02-21,"4964","2429","4982","3702","68060","3800","5416","1062","846","15268","13400","2092","2978","14404","5816","3578","2562","4784","3167","1745","5510","7569","12062","5414","2321","8964","1481","1750","4189","1534","10372","1450","22283","12915","446","11219","3047","8975","23434","3765","2107","4799","385","7090","16580","394000","2080","890","91","6329","10691","2138","13342","708"
2011-02-28,"4697","2169","4614","2895","55330","3334","6098","1038","706","15919","12151","1612","2638","11810","5500","3153","2605","4367","3196","1582","5418","11373","12021","5057","2222","6709","1493","1788","4035","1905","10528","1450","20990","11877","422","10372","2790","8930","22265","3181","2883","4070","366","5575","14873","385000","1919","1230","28","6015","11667","1457","12866","608"
2011-03-07,"4943","2331","5417","3926","68718","3864","5260","1106","870","15232","13303","2104","2796","14133","6238","3473","2957","5259","3545","2008","6230","8891","13115","5866","2696","7990","1472","1975","4183","1819","10036","1624","38916","12507","465","12618","3875","7250","26172","2857","1763","4770","407","5892","17701","414000","2194","761","52","7015","12554","1678","13875","597"
2011-03-14,"5257","2094","5184","3458","63228","3676","4428","1014","774","16008","12081","2223","3095","12718","5723","3118","2589","5318","3231","1887","5596","7113","12735","5503","2780","7916","1270","1836","3872","1434","9582","1589","21999","13437","380","11769","3527","7832","24265","3366","1595","5254","425","5717","16709","404000","2141","1019","66","6661","11125","1562","13877","665"
2011-03-21,"4935","2149","5040","3189","61078","3380","3823","1001","758","16177","11309","2229","2696","12992","5066","3452","2543","4465","3655","1676","5378","6775","11992","5202","3049","8823","1262","1687","3497","1366","8551","1789","20928","14411","400","10449","3328","6727","22120","2985","1434","4511","320","6191","15622","407000","2071","854","68","5839","9910","1439","13275","591"
2011-03-28,"5590","1979","5012","4062","64658","3170","3808","1000","683","15026","10168","1833","2620","13556","5386","3529","3129","4182","4087","1707","5632","4524","11659","5415","2612","8632","1280","1664","3809","1288","9477","1922","20657","11274","398","10269","2639","9512","21901","2730","1094","4288","333","5594","19488","399000","1952","830","48","5719","10026","1263","13819","524"
2011-04-04,"5567","1924","5555","3932","56563","3591","4366","879","866","13295","10793","2100","2647","14569","5965","4030","2508","4578","3591","1898","5464","7099","11700","5591","2719","7734","1339","1852","3715","1376","9141","1662","21008","11102","382","11363","2787","8779","23507","2382","1154","4823","390","6095","16575","395000","1786","848","31","5772","10568","1191","14034","631"
2011-04-11,"7047","3634","8917","4915","82209","4443","4697","1062","965","17594","15071","2410","3205","14587","9280","3641","2993","9780","4201","1843","7957","7390","15042","5188","3669","9586","1622","2141","4420","1477","9750","2040","24132","17143","567","14372","2928","9088","26925","2720","1496","5734","421","6752","21683","416000","2855","1205","81","6700","13378","1981","14470","622"
2011-04-18,"6307","3048","7482","3954","64192","4924","4232","894","760","20347","13011","2118","3192","12548","8038","2968","2544","5513","4077","1892","5537","6418","11630","4780","2962","9434","1401","1535","4335","1345","10240","2720","21959","11272","394","11736","2966","7739","22000","3841","1541","4368","331","6347","17801","402000","2628","1269","60","5660","10686","1603","12559","696"
2011-04-25,"5417","2800","6344","4148","63828","3939","5833","859","770","18486","11958","1666","3139","14063","7156","3494","2509","6544","3388","1573","6895","10445","10652","4863","3215","7816","1323","1913","4938","1711","15566","1303","22250","9610","383","13436","3049","7076","24306","3247","3054","4340","287","5891","17682","422000","2425","1662","36","5596","10438","1508","12472","565"
2011-05-02,"4802","2595","5922","4164","60683","3958","7269","1561","795","16330","11990","1873","2396","15400","8393","3750","2881","7788","3955","2089","5018","7479","14600","4937","3163","8765","1381","1531","4002","1847","11562","1466","46681","12359","339","15755","2709","9252","22976","534","1449","5229","316","7823","18678","468000","2138","894","100","5956","10206","1470","16218","547"
2011-05-09,"10569","2294","5742","4406","64698","3843","4576","978","895","16419","11760","2203","2432","14211","7194","3390","2823","7423","4033","1712","5702","7083","17722","4797","4829","8389","1205","1678","3989","1358","9963","1332","23236","13551","338","12741","3112","8652","23236","3658","1268","4933","342","7573","19549","435000","2154","979","176","6287","11404","1751","12662","487"
2011-05-16,"8476","1800","5586","4161","57870","3537","3860","976","868","17759","12507","2439","2714","12789","6391","2971","2577","6161","3923","1515","5542","5935","10982","4834","5025","7245","1438","1769","3640","1161","9149","1747","20667","11721","357","11968","2876","7893","22165","3499","1376","4128","388","7000","18431","414000","2025","929","146","6111","9945","1516","10583","502"
2011-05-23,"7028","2061","6026","4269","64923","3608","4396","941","908","18041","13100","2001","2157","13277","6414","3141","3065","5465","4432","1482","6006","7883","10698","4768","5160","8116","1299","1782","3845","1279","9654","1832","21217","12342","391","12427","2710","6789","23124","3417","1370","5574","449","6628","18337","423000","2125","1034","102","6366","9553","1436","11602","582"
2011-05-30,"6448","2125","6853","4114","63309","3762","4274","894","809","17444","13506","1894","2983","14358","6386","3726","3859","5476","4936","1246","5776","6954","11313","4743","4661","9274","1660","2190","3871","1232","8772","1830","24404","11799","429","12588","2893","8297","23371","3705","1350","5009","411","7288","17678","418000","2112","524","66","5788","10397","1557","10570","583"
2011-06-06,"6194","1999","6611","3984","60799","3610","3246","1049","823","16204","12250","1926","2564","15113","6925","3493","3452","5977","5344","1195","5323","5108","10662","4996","3536","9469","1616","1800","3982","1333","8592","2489","20344","10683","502","12091","2985","7772","22206","3781","1027","4777","329","8343","17871","423000","1986","742","49","5554","9864","1618","12098","530"
2011-06-13,"6300","1876","6740","4233","64683","3501","3843","1221","946","17737","15485","2280","2483","17430","7216","3447","2891","5372","4445","1349","5865","7001","13362","5757","3377","8992","1747","1649","4016","1068","9260","1858","21568","11873","394","15075","2930","8517","28225","3202","1393","6051","433","7492","21204","413000","2091","598","99","6972","10330","1693","12537","501"
2011-06-20,"5513","1740","6116","3558","69076","3152","3993","1632","907","20883","13366","1912","2272","14873","6836","3373","2730","4635","4166","1430","6616","5499","15156","5271","2978","7593","1322","1658","4577","1055","12534","1564","19353","12340","357","12306","2653","7464","29878","4697","1495","5410","334","6364","19672","416000","1888","774","991","6294","9408","1651","12567","404"
2011-06-27,"5331","1694","6186","3693","74451","3024","6090","1355","1217","20880","12391","1770","2149","14923","6218","3224","2621","4934","3804","1524","7685","9315","16331","4859","3212","7273","1150","1656","3820","1849","19361","1557","21944","11024","386","11587","2581","8700","24904","3365","2133","5034","312","6175","19620","421000","1738","1261","64","6224","9662","1178","12760","434"
2011-07-04,"6103","1544","6346","4017","76392","3280","7312","1048","1123","14991","12873","2072","2462","15205","8040","2826","2708","7931","4169","1676","6413","11547","17083","8178","3813","7873","1112","1983","3991","2029","19241","1639","28164","12256","587","11505","2761","7810","25059","2996","3074","5184","305","6736","19269","418000","1891","665","64","6259","10339","1382","11928","386"
2011-07-11,"8413","2373","7932","5242","60641","3322","5996","1207","1083","22535","13412","1930","2627","13806","10972","3789","3859","8871","4053","1370","7036","8539","26113","17859","4077","8869","1247","1998","5052","1737","11755","1863","48763","13156","839","17344","3707","9181","26887","2877","1997","5472","330","7810","20025","408000","2188","798","88","6958","10512","1546","13413","494"
2011-07-18,"11406","2255","6828","4356","81454","3389","4827","1109","1084","26771","19975","2052","2581","13223","9166","3314","3250","8927","4398","1415","6084","7557","19074","7507","3642","9690","1067","1772","4278","1479","12727","1631","31386","18911","433","12307","2840","8233","23540","5088","1862","10662","297","11247","20240","420000","1987","609","106","7477","9924","1735","12520","394"
2011-07-25,"6576","2207","6018","4138","57765","3159","4423","978","981","21339","13576","1787","2128","13054","6304","2729","3006","4814","4123","1492","5635","6237","13886","4401","2990","7815","974","1663","3688","1187","9427","1644","23349","11400","463","10051","2671","7365","22058","4215","1388","4816","300","10931","19439","411000","1700","533","87","6169","8962","1605","11133","428"
2011-08-01,"4989","1908","5498","3882","56781","3165","4077","1042","865","19003","12382","1835","2080","12245","6338","2352","2995","5207","3857","1156","5541","6170","10861","4873","2922","7198","974","1641","3516","1206","9718","1543","21217","9992","368","9868","2536","6648","20383","3047","1331","4784","271","6483","17611","406000","1534","583","79","5635","8577","1340","10653","343"
2011-08-08,"5296","1795","5585","3755","64629","3426","3972","1292","1100","16423","12640","1970","2321","13233","5438","3240","2944","4720","4033","1112","6047","7096","11177","5019","3021","7853","962","1802","4019","1250","9577","1617","21549","11168","729","9911","2725","6104","21008","1342","1295","4405","271","6315","18985","405000","1805","626","64","6263","9139","1337","10627","376"
2011-08-15,"5644","1763","5717","3509","53717","3122","4504","1006","976","15436","12884","1834","1786","13616","5775","2856","2696","4444","3791","1155","5797","9595","10450","3958","2812","7017","906","1573","4203","1165","11800","1643","26596","10893","282","9925","2601","6596","20468","2578","1220","4751","256","5684","17295","409000","1748","545","85","5968","9161","1504","10364","344"
2011-08-22,"5685","1776","5467","3631","54332","3042","4177","1309","1047","14766","11906","1656","1812","13558","5540","2952","2833","4234","3733","1193","6150","7968","9847","3814","2819","7110","1045","1647","3508","1107","11439","1692","26356","11072","259","9621","2478","7294","22372","4031","1854","3693","290","5643","17824","415000","1812","540","47","6278","8743","1467","10053","348"
2011-08-29,"4984","1946","5494","3863","57669","3155","4010","926","855","15680","12078","1871","1928","13222","5177","2755","3270","4269","3648","1234","5225","6530","9842","3671","2862","7148","948","1657","3398","1078","9024","1501","25739","9481","230","9577","2455","5614","20001","3335","1537","6801","296","5703","17731","409000","1883","474","78","5433","8016","1231","9847","381"
2011-09-05,"5242","1987","5483","3877","57093","3232","3956","1097","989","15851","11878","1917","1869","14059","6414","2663","5239","5274","3878","1283","5823","6508","10497","4025","3020","8020","1106","2089","4444","1213","10348","1455","22885","10931","244","9979","2608","6318","20872","1724","1734","4683","303","5530","18970","414000","1935","1179","147","5217","9459","1368","10244","423"
2011-09-12,"4911","1838","4450","3469","53772","3007","3847","1026","825","14544","11321","1653","1819","11701","5523","2176","2506","4383","3256","1192","6347","6720","10029","4018","2289","6601","1048","1472","3755","1314","10880","1394","21717","12630","193","9131","2079","7165","24534","3731","1716","4153","322","5288","15194","429000","1723","1076","45","5884","8254","1203","9369","375"
2011-09-19,"5057","2138","5158","3167","54840","3227","5357","1050","978","15713","14359","1851","1804","12632","5991","2773","3445","3882","3567","1467","5794","6841","10688","4181","2852","6902","1149","1500","3332","1210","11052","1484","26106","12233","226","11145","2345","6586","27017","2826","1739","4964","302","6639","17271","422000","1819","717","58","5937","8813","1230","10006","400"
2011-09-26,"6591","2250","5161","3103","53619","3071","3978","975","889","15766","11410","1616","1948","12786","5272","2472","2530","4002","3221","1315","5357","6465","12428","3691","2686","6647","1103","1494","3312","1202","10571","1367","20337","10348","212","10066","2349","7052","20704","3160","1287","4777","297","5473","16504","406000","1615","608","122","5489","8299","1211","9431","434"
2011-10-03,"4708","2262","5171","3447","56146","3485","4123","964","929","14591","10764","1743","1865","13540","6138","2652","2154","4331","3236","1324","5333","6231","10959","3846","2635","6627","1309","1513","3536","1169","10173","1647","20069","13702","189","10206","2278","6576","19738","3034","1458","5345","291","5510","16382","405000","1718","572","98","5971","9057","1215","9981","453"
2011-10-10,"6649","3985","6956","5018","70028","4632","4417","1262","1169","17098","14369","2118","2850","15019","7951","3300","3166","5402","3727","1491","7204","7557","12434","4657","3334","8449","1901","1732","4171","1377","11187","2166","28637","12846","319","12668","3029","7484","23378","3044","1733","4527","411","6603","21026","410000","2353","810","65","6841","12785","1435","8445","691"
